coupon,SmsCouponHistoryDetail.java,mall\\mall-portal\\src\\main\\java\\com\\macro\\mall\\portal\\domain\\SmsCouponHistoryDetail.java,"<association property=""coupon"" resultMap=""com.macro.mall.mapper.SmsCouponMapper.BaseResultMap"" columnPrefix=""c_"">",6,SmsCouponHistoryDao.xml,mall\mall-portal\src\main\resources\dao\SmsCouponHistoryDao.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,values (#{flashPromotionId*jdbcType=BIGINT}* #{flashPromotionSessionId*jdbcType=BIGINT}*,113,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,flash_promotion_id = #{record.flashPromotionId*jdbcType=BIGINT}*,182,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,flash_promotion_id = #{record.flashPromotionId*jdbcType=BIGINT}*,210,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,set flash_promotion_id = #{flashPromotionId*jdbcType=BIGINT}*,250,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,"<result column=""flash_promotion_id"" jdbcType=""BIGINT"" property=""flashPromotionId"" />",6,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,#{flashPromotionId*jdbcType=BIGINT}*,147,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
flashPromotionId,SmsFlashPromotionProductRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\SmsFlashPromotionProductRelation.java,"<if test=""record.flashPromotionId != null"">",181,SmsFlashPromotionProductRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\SmsFlashPromotionProductRelationMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,#{detailTitle*jdbcType=VARCHAR}* #{promotionStartTime*jdbcType=TIMESTAMP}* #{promotionEndTime*jdbcType=TIMESTAMP}*,195,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,#{promotionEndTime*jdbcType=TIMESTAMP}*,428,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_end_time = #{promotionEndTime*jdbcType=TIMESTAMP}*,788,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_end_time = #{record.promotionEndTime*jdbcType=TIMESTAMP}*,679,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_end_time = #{record.promotionEndTime*jdbcType=TIMESTAMP}*,631,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_end_time = #{promotionEndTime*jdbcType=TIMESTAMP}*,851,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""promotionEndTime != null"">",427,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_end_time = #{promotionEndTime*jdbcType=TIMESTAMP}*,896,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<result column=""promotion_end_time"" jdbcType=""TIMESTAMP"" property=""promotionEndTime"" />",38,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""promotionEndTime != null"">",302,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""promotionEndTime != null"">",787,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_end_time = #{record.promotionEndTime*jdbcType=TIMESTAMP}*,565,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionEndTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""record.promotionEndTime != null"">",564,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""skuCode != null"">",163,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""skuCode != null"">",262,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{skuCode*jdbcType=VARCHAR}*,164,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<result column=""sku_code"" jdbcType=""VARCHAR"" property=""skuCode"" />",7,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,values (#{productId*jdbcType=BIGINT}* #{skuCode*jdbcType=VARCHAR}* #{price*jdbcType=DECIMAL}*,117,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sku_code = #{skuCode*jdbcType=VARCHAR}*,295,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""skuCode != null"">",131,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sku_code = #{record.skuCode*jdbcType=VARCHAR}*,243,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{item.skuCode*jdbcType=VARCHAR}*,8,PmsSkuStockDao.xml,mall\mall-admin\src\main\resources\dao\PmsSkuStockDao.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sku_code = #{record.skuCode*jdbcType=VARCHAR}*,208,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{item.skuCode*jdbcType=VARCHAR}*,22,PmsSkuStockDao.xml,mall\mall-admin\src\main\resources\dao\PmsSkuStockDao.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""record.skuCode != null"">",207,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
skuCode,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sku_code = #{skuCode*jdbcType=VARCHAR}*,263,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,#{previewStatus*jdbcType=INTEGER}*,407,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""previewStatus != null"">",281,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,preview_status = #{previewStatus*jdbcType=INTEGER}*,889,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,preview_status = #{previewStatus*jdbcType=INTEGER}*,767,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,preview_status = #{previewStatus*jdbcType=INTEGER}*,844,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,preview_status = #{record.previewStatus*jdbcType=INTEGER}*,672,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,#{weight*jdbcType=DECIMAL}* #{previewStatus*jdbcType=INTEGER}* #{serviceIds*jdbcType=VARCHAR}*,193,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<result column=""preview_status"" jdbcType=""INTEGER"" property=""previewStatus"" />",31,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,preview_status = #{record.previewStatus*jdbcType=INTEGER}*,624,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,preview_status = #{record.previewStatus*jdbcType=INTEGER}*,544,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""previewStatus != null"">",766,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""record.previewStatus != null"">",543,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
previewStatus,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,"<if test=""previewStatus != null"">",406,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,forward_count = #{forwardCount*jdbcType=INTEGER}*,424,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,forward_count = #{forwardCount*jdbcType=INTEGER}*,399,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,"<if test=""forwardCount != null"">",398,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,"<if test=""forwardCount != null"">",196,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,forward_count = #{record.forwardCount*jdbcType=INTEGER}*,331,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,forward_count = #{record.forwardCount*jdbcType=INTEGER}*,353,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,#{forwardCount*jdbcType=INTEGER}* #{categoryName*jdbcType=VARCHAR}* #{content*jdbcType=LONGVARCHAR},151,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,"<if test=""record.forwardCount != null"">",302,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,forward_count = #{forwardCount*jdbcType=INTEGER}*,443,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,forward_count = #{record.forwardCount*jdbcType=INTEGER}*,303,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,#{forwardCount*jdbcType=INTEGER}*,244,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,"<result column=""forward_count"" jdbcType=""INTEGER"" property=""forwardCount"" />",18,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
forwardCount,CmsSubject.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\CmsSubject.java,"<if test=""forwardCount != null"">",243,CmsSubjectMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\CmsSubjectMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<result column=""sp_data"" jdbcType=""VARCHAR"" property=""spData"" />",15,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sp_data = #{record.spData*jdbcType=VARCHAR},251,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""spData != null"">",187,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""spData != null"">",286,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{item.spData*jdbcType=VARCHAR}),14,PmsSkuStockDao.xml,mall\mall-admin\src\main\resources\dao\PmsSkuStockDao.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""record.spData != null"">",231,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sp_data = #{spData*jdbcType=VARCHAR},303,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sp_data = #{record.spData*jdbcType=VARCHAR}*,232,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,sp_data = #{spData*jdbcType=VARCHAR}*,287,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{item.spData*jdbcType=VARCHAR}),28,PmsSkuStockDao.xml,mall\mall-admin\src\main\resources\dao\PmsSkuStockDao.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{spData*jdbcType=VARCHAR}*,188,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,"<if test=""spData != null"">",155,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
spData,PmsSkuStock.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsSkuStock.java,#{spData*jdbcType=VARCHAR}),120,PmsSkuStockMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsSkuStockMapper.xml
promotionStartTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,#{promotionStartTime*jdbcType=TIMESTAMP}*,425,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionStartTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,#{detailTitle*jdbcType=VARCHAR}* #{promotionStartTime*jdbcType=TIMESTAMP}* #{promotionEndTime*jdbcType=TIMESTAMP}*,195,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionStartTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_start_time = #{promotionStartTime*jdbcType=TIMESTAMP}*,895,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionStartTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_start_time = #{promotionStartTime*jdbcType=TIMESTAMP}*,850,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
promotionStartTime,PmsProduct.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProduct.java,promotion_start_time = #{record.promotionStartTime*jdbcType=TIMESTAMP}*,678,PmsProductMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductMapper.xml
